Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Revenue,Discount,Weather,Promotion,Competitor_Pricing,Seasonality,Epidemic,Demand
1/3/2022,S003,P0002,Groceries,East,59,59,0,60.46,3567.14,0,Cloudy,No,57.57,Winter,No,104
1/3/2022,S003,P0003,Electronics,East,162,162,197,102.13,16545.06,10,Cloudy,Yes,118.42,Winter,No,175
1/3/2022,S003,P0004,Groceries,East,42,42,0,20.88,876.96,10,Cloudy,No,24.94,Winter,No,99
1/3/2022,S003,P0005,Toys,East,154,48,0,17.78,853.44,15,Cloudy,Yes,21.3,Winter,No,72
1/3/2022,S003,P0006,Toys,East,147,27,0,28.63,773.01,15,Cloudy,Yes,25.6,Winter,No,40
1/3/2022,S003,P0007,Groceries,East,0,0,0,16.06,0,5,Cloudy,No,19.09,Winter,No,109
1/3/2022,S003,P0008,Clothing,East,115,114,0,123.69,14100.66,10,Cloudy,No,119.72,Winter,No,134
1/3/2022,S003,P0009,Groceries,East,138,126,156,56.93,7173.18,10,Cloudy,No,48.4,Winter,No,131
1/3/2022,S003,P0010,Groceries,East,132,127,173,52.41,6656.07,5,Cloudy,No,48.68,Winter,No,200
1/3/2022,S003,P0011,Electronics,East,293,62,0,105.49,6540.38,5,Cloudy,No,125.46,Winter,No,65
1/3/2022,S003,P0012,Furniture,East,137,137,306,93.48,12806.76,25,Cloudy,Yes,98.69,Winter,No,148
1/3/2022,S003,P0013,Groceries,East,0,0,681,94.01,0,0,Cloudy,No,89.45,Winter,No,166
1/3/2022,S003,P0014,Groceries,East,192,64,244,89.29,5714.56,5,Cloudy,No,95.52,Winter,No,95
1/3/2022,S003,P0015,Groceries,East,0,0,0,81.54,0,0,Cloudy,No,91.17,Winter,No,47
1/3/2022,S003,P0016,Electronics,East,86,86,0,87.62,7535.32,25,Cloudy,Yes,76.74,Winter,No,127
1/3/2022,S003,P0017,Furniture,East,114,51,0,114.31,5829.81,0,Cloudy,No,127.68,Winter,No,58
1/3/2022,S003,P0018,Furniture,East,168,43,0,125.69,5404.67,5,Cloudy,No,151.98,Winter,No,70
1/3/2022,S003,P0019,Groceries,East,95,95,139,65.05,6179.75,0,Cloudy,No,58.48,Winter,No,134
1/3/2022,S003,P0020,Clothing,East,149,149,753,77.03,11477.47,20,Cloudy,Yes,84.13,Winter,No,184
1/3/2022,S004,P0001,Groceries,West,0,0,0,12.83,0,15,Sunny,Yes,15.38,Winter,No,207
1/3/2022,S004,P0002,Groceries,West,95,75,0,18.58,1393.5,10,Sunny,No,17.47,Winter,No,88
1/3/2022,S004,P0003,Furniture,West,0,0,374,126.27,0,20,Sunny,Yes,149.23,Winter,No,111
1/3/2022,S004,P0004,Groceries,West,60,54,229,55,2970,0,Sunny,No,52.98,Winter,No,90
1/3/2022,S004,P0005,Clothing,West,152,125,123,71.68,8960,15,Sunny,Yes,63.8,Winter,No,125
1/3/2022,S004,P0006,Groceries,West,171,92,0,29.24,2690.08,25,Sunny,Yes,33.69,Winter,No,118
1/3/2022,S004,P0007,Groceries,West,0,0,0,29.23,0,0,Sunny,No,28.51,Winter,No,88
1/3/2022,S004,P0008,Furniture,West,194,86,0,98.36,8458.96,10,Sunny,No,96.97,Winter,No,89
1/3/2022,S004,P0009,Clothing,West,0,0,0,128.21,0,0,Sunny,No,149.55,Winter,No,129
1/3/2022,S004,P0010,Groceries,West,0,0,0,25.38,0,10,Sunny,No,26.82,Winter,No,124
1/3/2022,S004,P0011,Clothing,West,5,5,0,69.83,349.15,10,Sunny,No,66.82,Winter,No,166
1/3/2022,S004,P0012,Electronics,West,94,94,163,114.62,10774.28,25,Sunny,Yes,112.97,Winter,No,173
1/3/2022,S004,P0013,Groceries,West,0,0,0,22.69,0,0,Sunny,No,19.79,Winter,No,113
1/3/2022,S004,P0014,Furniture,West,122,61,0,151.73,9255.53,10,Sunny,No,148.19,Winter,No,62
1/3/2022,S004,P0015,Furniture,West,135,67,0,85,5695,10,Sunny,No,97.01,Winter,No,67
1/3/2022,S004,P0016,Furniture,West,14,14,365,116.65,1633.1,10,Sunny,Yes,139.43,Winter,No,102
1/3/2022,S004,P0017,Clothing,West,217,98,144,105,10290,5,Sunny,No,120.75,Winter,No,136
1/3/2022,S004,P0018,Furniture,West,111,111,133,185.13,20549.43,10,Sunny,No,183.17,Winter,No,133
1/3/2022,S004,P0019,Clothing,West,162,82,0,55.99,4591.18,0,Sunny,No,67.46,Winter,No,75
1/3/2022,S004,P0020,Furniture,West,182,71,204,111.07,7885.97,25,Sunny,Yes,95.71,Winter,No,95
1/3/2022,S005,P0001,Groceries,North,224,98,190,10.87,1065.26,15,Snowy,Yes,11.79,Winter,No,117
1/3/2022,S005,P0002,Electronics,North,0,0,0,38.42,0,10,Snowy,No,41.22,Winter,No,104
1/3/2022,S005,P0003,Toys,North,124,99,141,29.53,2923.47,10,Snowy,Yes,33,Winter,No,120
1/3/2022,S005,P0004,Groceries,North,198,48,0,6.37,305.76,10,Snowy,No,6.14,Winter,No,60
1/3/2022,S005,P0005,Groceries,North,344,126,0,15.19,1913.94,20,Snowy,Yes,14.86,Winter,No,130
1/3/2022,S005,P0006,Groceries,North,99,99,0,57.2,5662.8,20,Snowy,Yes,66.25,Winter,No,159
1/3/2022,S005,P0007,Groceries,North,220,57,136,77.66,4426.62,5,Snowy,No,76.61,Winter,No,81
1/3/2022,S005,P0008,Groceries,North,103,38,58,54.45,2069.1,5,Snowy,No,50.65,Winter,No,58
1/3/2022,S005,P0009,Groceries,North,131,69,0,98.97,6828.93,0,Snowy,No,104.66,Winter,No,108
1/3/2022,S005,P0010,Groceries,North,0,0,0,67.22,0,10,Snowy,No,74.94,Winter,No,174
1/3/2022,S005,P0011,Electronics,North,152,73,0,75.78,5531.94,10,Snowy,No,72.22,Winter,No,93
1/3/2022,S005,P0012,Furniture,North,42,42,0,143.23,6015.66,10,Snowy,Yes,138.45,Winter,No,122
1/3/2022,S005,P0013,Groceries,North,0,0,0,74.98,0,0,Snowy,No,83.33,Winter,No,100
1/3/2022,S005,P0014,Furniture,North,83,83,319,178.05,14778.15,0,Snowy,No,202.29,Winter,No,95
1/3/2022,S005,P0015,Groceries,North,203,80,0,50.38,4030.4,5,Snowy,No,54.94,Winter,No,116
1/3/2022,S005,P0016,Toys,North,0,0,614,41.54,0,10,Snowy,Yes,36.53,Winter,No,171
1/3/2022,S005,P0017,Toys,North,82,82,130,40.18,3294.76,0,Snowy,No,45.01,Winter,No,115
1/3/2022,S005,P0018,Clothing,North,239,65,0,18.73,1217.45,10,Snowy,No,16.1,Winter,No,67
1/3/2022,S005,P0019,Furniture,North,123,78,0,129.42,10094.76,5,Snowy,No,137.11,Winter,No,68
1/3/2022,S005,P0020,Toys,North,101,50,73,25.7,1285,10,Snowy,Yes,27.74,Winter,No,72
1/4/2022,S001,P0001,Electronics,North,132,42,0,61.66,2589.72,10,Snowy,No,54.88,Winter,No,67
1/4/2022,S001,P0002,Clothing,North,159,113,102,69.87,7895.31,0,Snowy,No,81.54,Winter,No,116
1/4/2022,S001,P0003,Clothing,North,0,0,0,46.51,0,20,Snowy,Yes,41.33,Winter,No,96
1/4/2022,S001,P0004,Electronics,North,242,58,0,88.09,5109.22,5,Snowy,No,100.36,Winter,No,52
1/4/2022,S001,P0005,Groceries,North,0,0,0,52.34,0,20,Snowy,Yes,61.75,Winter,No,129
1/4/2022,S001,P0006,Toys,North,0,0,0,37.81,0,10,Snowy,No,32.55,Winter,No,86
1/4/2022,S001,P0007,Groceries,North,0,0,0,25.59,0,20,Snowy,Yes,30.25,Winter,No,185
1/4/2022,S001,P0008,Electronics,North,109,109,141,43.67,4760.03,10,Snowy,No,48.84,Winter,No,119
1/4/2022,S001,P0009,Clothing,North,161,88,115,81.46,7168.48,15,Snowy,Yes,70.34,Winter,No,101
1/4/2022,S001,P0010,Furniture,North,0,0,0,133.12,0,0,Snowy,No,125.09,Winter,No,71
1/4/2022,S001,P0011,Furniture,North,356,54,0,151.43,8177.22,10,Snowy,No,148.93,Winter,No,70
1/4/2022,S001,P0012,Groceries,North,447,65,0,75.21,4888.65,10,Snowy,Yes,87.92,Winter,No,101
1/4/2022,S001,P0013,Toys,North,136,79,147,28.99,2290.21,25,Snowy,Yes,25.69,Winter,No,126
1/4/2022,S001,P0014,Groceries,North,479,147,368,76.99,11317.53,10,Snowy,Yes,73.32,Winter,No,133
1/4/2022,S001,P0015,Toys,North,118,81,74,15.01,1215.81,0,Snowy,No,16.1,Winter,No,75
1/4/2022,S001,P0016,Groceries,North,372,100,0,40.46,4046,0,Snowy,No,47.46,Winter,No,111
1/4/2022,S001,P0017,Toys,North,121,59,0,18.23,1075.57,10,Snowy,Yes,21.61,Winter,No,62
1/4/2022,S001,P0018,Groceries,North,167,63,117,57.88,3646.44,10,Snowy,Yes,51.61,Winter,No,100
1/4/2022,S001,P0019,Furniture,North,137,49,0,109.44,5362.56,5,Snowy,No,131.36,Winter,No,80
1/4/2022,S001,P0020,Furniture,North,52,52,424,127.11,6609.72,10,Snowy,No,111.71,Winter,No,110
1/4/2022,S002,P0001,Groceries,South,331,172,0,103.11,17734.92,0,Cloudy,No,123.5,Winter,No,180
1/4/2022,S002,P0002,Toys,South,141,90,0,29.92,2692.8,10,Cloudy,No,35.78,Winter,No,96
1/4/2022,S002,P0003,Groceries,South,596,166,0,68.92,11440.72,25,Cloudy,Yes,75.44,Winter,No,139
1/4/2022,S002,P0004,Groceries,South,339,92,0,37.63,3461.96,10,Cloudy,No,32.53,Winter,No,80
1/4/2022,S002,P0005,Electronics,South,0,0,0,74.22,0,15,Cloudy,Yes,73.52,Winter,No,64
1/4/2022,S002,P0006,Clothing,South,172,98,0,71.52,7008.96,0,Cloudy,No,65.75,Winter,No,106
1/4/2022,S002,P0007,Toys,South,226,96,0,28.57,2742.72,10,Cloudy,Yes,27.1,Winter,No,112
1/4/2022,S002,P0008,Groceries,South,182,96,0,26.73,2566.08,0,Cloudy,No,29.55,Winter,No,109
1/4/2022,S002,P0009,Groceries,South,389,110,262,63.42,6976.2,20,Cloudy,Yes,60.75,Winter,No,161
1/4/2022,S002,P0010,Groceries,South,130,77,99,81.42,6269.34,10,Cloudy,No,71.67,Winter,No,88
1/4/2022,S002,P0011,Groceries,South,191,106,0,94.34,10000.04,10,Cloudy,No,105.72,Winter,No,128
1/4/2022,S002,P0012,Electronics,South,0,0,0,74.94,0,10,Cloudy,Yes,72.04,Winter,No,140
1/4/2022,S002,P0013,Groceries,South,331,47,0,16.91,794.77,20,Cloudy,Yes,14.67,Winter,No,69
1/4/2022,S002,P0014,Electronics,South,0,0,0,124.24,0,15,Cloudy,Yes,142.52,Winter,No,146
1/4/2022,S002,P0015,Clothing,South,0,0,0,65.07,0,5,Cloudy,No,72.43,Winter,No,95
1/4/2022,S002,P0016,Clothing,South,470,117,0,93.55,10945.35,5,Cloudy,No,105.37,Winter,No,129
1/4/2022,S002,P0017,Toys,South,196,95,0,17.01,1615.95,25,Cloudy,Yes,20.16,Winter,No,119
1/4/2022,S002,P0018,Clothing,South,181,181,206,34.99,6333.19,10,Cloudy,Yes,38.26,Winter,No,214
1/4/2022,S002,P0019,Clothing,South,0,0,0,95.83,0,10,Cloudy,No,111.25,Winter,No,160
1/4/2022,S002,P0020,Furniture,South,132,90,255,143.16,12884.4,5,Cloudy,No,136.86,Winter,No,104
1/4/2022,S003,P0001,Toys,East,76,76,0,15.15,1151.4,10,Sunny,No,16.99,Winter,No,95
1/4/2022,S003,P0002,Groceries,East,236,122,0,65.96,8047.12,0,Sunny,No,64.74,Winter,No,132
1/4/2022,S003,P0003,Electronics,East,197,145,182,110.35,16000.75,10,Sunny,Yes,95.07,Winter,No,185
1/4/2022,S003,P0004,Groceries,East,518,56,0,19.87,1112.72,5,Sunny,No,19.62,Winter,No,55
1/4/2022,S003,P0005,Toys,East,106,106,680,21.41,2269.46,20,Sunny,Yes,22.92,Winter,No,149
1/4/2022,S003,P0006,Toys,East,120,71,125,40.83,2898.93,0,Sunny,No,45.75,Winter,No,107
1/4/2022,S003,P0007,Groceries,East,0,0,670,16.12,0,20,Sunny,Yes,18.73,Winter,No,170
1/4/2022,S003,P0008,Clothing,East,307,174,357,131.49,22879.26,10,Sunny,No,119.27,Winter,No,156
1/4/2022,S003,P0009,Groceries,East,168,86,0,43.15,3710.9,25,Sunny,Yes,50.59,Winter,No,116
1/4/2022,S003,P0010,Groceries,East,178,129,157,42.18,5441.22,5,Sunny,No,45.73,Winter,No,138
1/4/2022,S003,P0011,Electronics,East,617,114,0,142.09,16198.26,0,Sunny,No,165.96,Winter,No,140
1/4/2022,S003,P0012,Furniture,East,224,62,0,87.64,5433.68,20,Sunny,Yes,76.28,Winter,No,90
1/4/2022,S003,P0013,Groceries,East,0,0,0,66.9,0,25,Sunny,Yes,71.48,Winter,No,166
1/4/2022,S003,P0014,Groceries,East,128,128,688,101.6,13004.8,25,Sunny,Yes,110.1,Winter,No,227
1/4/2022,S003,P0015,Groceries,East,0,0,0,132.02,0,5,Sunny,No,118.88,Winter,No,203
1/4/2022,S003,P0016,Electronics,East,289,126,233,105.97,13352.22,5,Sunny,No,104.6,Winter,No,112
1/4/2022,S003,P0017,Furniture,East,63,63,498,138.36,8716.68,10,Sunny,Yes,149.04,Winter,No,148
1/4/2022,S003,P0018,Furniture,East,125,87,486,123.23,10721.01,20,Sunny,Yes,138.76,Winter,No,115
1/4/2022,S003,P0019,Groceries,East,139,116,83,55.43,6429.88,0,Sunny,No,63.92,Winter,No,99
1/4/2022,S003,P0020,Clothing,East,0,0,0,80.2,0,0,Sunny,No,73.82,Winter,No,103
1/4/2022,S004,P0001,Groceries,West,0,0,0,10.55,0,0,Cloudy,No,11.27,Winter,No,83
1/4/2022,S004,P0002,Groceries,West,245,133,357,24.76,3293.08,0,Cloudy,No,26.42,Winter,No,164
1/4/2022,S004,P0003,Furniture,West,407,173,0,165.54,28638.42,10,Cloudy,Yes,157.42,Winter,No,144
1/4/2022,S004,P0004,Groceries,West,258,87,0,46.09,4009.83,10,Cloudy,No,55.06,Winter,No,84
1/4/2022,S004,P0005,Clothing,West,150,92,172,81.79,7524.68,10,Cloudy,Yes,75.44,Winter,No,150
1/4/2022,S004,P0006,Groceries,West,347,118,0,35.73,4216.14,5,Cloudy,No,38.12,Winter,No,107
1/4/2022,S004,P0007,Groceries,West,0,0,0,25.97,0,20,Cloudy,Yes,22.56,Winter,No,120
1/4/2022,S004,P0008,Furniture,West,108,68,63,93.91,6385.88,5,Cloudy,No,111.72,Winter,No,75
1/4/2022,S004,P0009,Clothing,West,299,201,0,143.79,28901.79,15,Cloudy,Yes,165.24,Winter,No,235
1/4/2022,S004,P0010,Groceries,West,0,0,0,23.58,0,0,Cloudy,No,21.79,Winter,No,57
1/4/2022,S004,P0011,Clothing,West,0,0,0,55.29,0,10,Cloudy,No,60.87,Winter,No,104
1/4/2022,S004,P0012,Electronics,West,163,80,0,97.47,7797.6,25,Cloudy,Yes,96.97,Winter,No,117
1/4/2022,S004,P0013,Groceries,West,385,165,0,21.87,3608.55,20,Cloudy,Yes,23.8,Winter,No,198
1/4/2022,S004,P0014,Furniture,West,246,23,0,110.34,2537.82,25,Cloudy,Yes,106.7,Winter,No,28
1/4/2022,S004,P0015,Furniture,West,68,68,300,103.84,7061.12,0,Cloudy,No,121.47,Winter,No,94
1/4/2022,S004,P0016,Furniture,West,218,92,0,114.25,10511,5,Cloudy,No,127.49,Winter,No,80
1/4/2022,S004,P0017,Clothing,West,263,35,0,67.23,2353.05,20,Cloudy,Yes,78.11,Winter,No,54
1/4/2022,S004,P0018,Furniture,West,133,123,96,155.02,19067.46,20,Cloudy,Yes,150.33,Winter,No,113
1/4/2022,S004,P0019,Clothing,West,80,80,89,53.04,4243.2,10,Cloudy,No,51.94,Winter,No,75
1/4/2022,S004,P0020,Furniture,West,111,111,329,158.31,17572.41,5,Cloudy,No,181.3,Winter,No,150
1/4/2022,S005,P0001,Groceries,North,126,58,0,12.03,697.74,0,Snowy,No,11.04,Winter,No,83
1/4/2022,S005,P0002,Electronics,North,474,77,0,39.78,3063.06,0,Snowy,No,47.27,Winter,No,83
1/4/2022,S005,P0003,Toys,North,166,43,0,22.64,973.52,15,Snowy,Yes,24.37,Winter,No,59
1/4/2022,S005,P0004,Groceries,North,150,82,93,7.04,577.28,10,Snowy,No,6.13,Winter,No,88
1/4/2022,S005,P0005,Groceries,North,218,183,268,18.83,3445.89,10,Snowy,Yes,18.76,Winter,No,164
1/4/2022,S005,P0006,Groceries,North,0,0,0,53.05,0,10,Snowy,No,52.1,Winter,No,80
1/4/2022,S005,P0007,Groceries,North,163,140,274,87.87,12301.8,15,Snowy,Yes,75.2,Winter,No,157
1/4/2022,S005,P0008,Groceries,North,123,120,193,72.27,8672.4,5,Snowy,No,79.04,Winter,No,162
1/4/2022,S005,P0009,Groceries,North,330,160,482,83.39,13342.4,25,Snowy,Yes,100.61,Winter,No,146
1/4/2022,S005,P0010,Groceries,North,436,102,0,67.01,6835.02,0,Snowy,No,57.47,Winter,No,118
1/4/2022,S005,P0011,Electronics,North,79,79,374,85.83,6780.57,0,Snowy,No,73.3,Winter,No,99
1/4/2022,S005,P0012,Furniture,North,0,0,0,96.76,0,15,Snowy,Yes,111.69,Winter,No,41
1/4/2022,S005,P0013,Groceries,North,328,189,0,77.38,14624.82,15,Snowy,Yes,84.55,Winter,No,165
1/4/2022,S005,P0014,Furniture,North,219,76,0,150.93,11470.68,20,Snowy,Yes,142.02,Winter,No,97
1/4/2022,S005,P0015,Groceries,North,315,66,0,49.18,3245.88,0,Snowy,No,57.91,Winter,No,92
1/4/2022,S005,P0016,Toys,North,191,105,0,36.59,3841.95,0,Snowy,No,32.47,Winter,No,93
1/4/2022,S005,P0017,Toys,North,130,78,122,29.38,2291.64,25,Snowy,Yes,32.52,Winter,No,107
1/4/2022,S005,P0018,Clothing,North,174,69,0,19.53,1347.57,15,Snowy,Yes,20.94,Winter,No,112
1/4/2022,S005,P0019,Furniture,North,158,37,0,126.83,4692.71,0,Snowy,No,113.21,Winter,No,37
1/4/2022,S005,P0020,Toys,North,124,93,108,33.42,3108.06,5,Snowy,No,31.07,Winter,No,119
1/5/2022,S001,P0001,Electronics,North,319,129,0,59.56,7683.24,25,Snowy,Yes,57.34,Winter,No,110
1/5/2022,S001,P0002,Clothing,North,148,77,85,57.54,4430.58,10,Snowy,No,63.99,Winter,No,89
1/5/2022,S001,P0003,Clothing,North,612,156,0,61.64,9615.84,0,Snowy,No,69.67,Winter,No,131
1/5/2022,S001,P0004,Electronics,North,184,38,0,76.08,2891.04,25,Snowy,Yes,75.04,Winter,No,62
1/5/2022,S001,P0005,Groceries,North,271,91,0,57.21,5206.11,15,Snowy,Yes,53.28,Winter,No,122
1/5/2022,S001,P0006,Toys,North,172,143,0,35.63,5095.09,25,Snowy,Yes,34.75,Winter,No,125
1/5/2022,S001,P0007,Groceries,North,335,97,0,28.84,2797.48,0,Snowy,No,33.46,Winter,No,147
1/5/2022,S001,P0008,Electronics,North,141,57,0,39.03,2224.71,10,Snowy,Yes,42.99,Winter,No,85
1/5/2022,S001,P0009,Clothing,North,188,130,167,92.22,11988.6,10,Snowy,Yes,105.32,Winter,No,140
1/5/2022,S001,P0010,Furniture,North,300,86,0,117.69,10121.34,15,Snowy,Yes,113.38,Winter,No,82
1/5/2022,S001,P0011,Furniture,North,302,62,0,137.69,8536.78,25,Snowy,Yes,120.07,Winter,No,95
1/5/2022,S001,P0012,Groceries,North,382,111,0,65.96,7321.56,25,Snowy,Yes,58.69,Winter,No,101
1/5/2022,S001,P0013,Toys,North,204,44,0,30.86,1357.84,0,Snowy,No,34.03,Winter,No,74
1/5/2022,S001,P0014,Groceries,North,332,86,0,73.34,6307.24,15,Snowy,Yes,72.81,Winter,No,136
1/5/2022,S001,P0015,Toys,North,111,40,0,11.68,467.2,10,Snowy,No,13.69,Winter,No,37
1/5/2022,S001,P0016,Groceries,North,272,140,0,43.67,6113.8,20,Snowy,Yes,40.52,Winter,No,200
1/5/2022,S001,P0017,Toys,North,62,36,52,17.91,644.76,10,Snowy,No,19.32,Winter,No,57
1/5/2022,S001,P0018,Groceries,North,221,109,119,57.56,6274.04,20,Snowy,Yes,52.64,Winter,No,136
1/5/2022,S001,P0019,Furniture,North,88,66,50,89.13,5882.58,15,Snowy,Yes,102.26,Winter,No,55
1/5/2022,S001,P0020,Furniture,North,0,0,0,122.84,0,20,Snowy,Yes,110.93,Winter,No,137
1/5/2022,S002,P0001,Groceries,South,509,132,371,80.86,10673.52,20,Snowy,Yes,69.75,Winter,No,154
1/5/2022,S002,P0002,Toys,South,217,81,139,30.8,2494.8,5,Snowy,No,29.74,Winter,No,74
1/5/2022,S002,P0003,Groceries,South,430,93,0,75.8,7049.4,0,Snowy,No,88.98,Winter,No,79
1/5/2022,S002,P0004,Groceries,South,247,65,210,31.95,2076.75,15,Snowy,Yes,37.15,Winter,No,65
1/5/2022,S002,P0005,Electronics,South,334,107,0,95.04,10169.28,15,Snowy,Yes,113.93,Winter,No,157
1/5/2022,S002,P0006,Clothing,South,74,74,115,63.82,4722.68,10,Snowy,Yes,68.88,Winter,No,119
1/5/2022,S002,P0007,Toys,South,130,69,0,22.96,1584.24,10,Snowy,No,25.89,Winter,No,64
1/5/2022,S002,P0008,Groceries,South,86,86,140,23.51,2021.86,25,Snowy,Yes,20.93,Winter,No,145
1/5/2022,S002,P0009,Groceries,South,279,243,521,86.08,20917.44,10,Snowy,Yes,81.81,Winter,No,236
1/5/2022,S002,P0010,Groceries,South,152,53,0,73.77,3909.81,15,Snowy,Yes,70.27,Winter,No,76
1/5/2022,S002,P0011,Groceries,South,559,206,568,120.94,24913.64,10,Snowy,Yes,114.78,Winter,No,201
1/5/2022,S002,P0012,Electronics,South,413,60,0,56.28,3376.8,15,Snowy,Yes,61.95,Winter,No,84
1/5/2022,S002,P0013,Groceries,South,284,66,0,19.27,1271.82,10,Snowy,No,18.88,Winter,No,73
1/5/2022,S002,P0014,Electronics,South,289,171,0,126.06,21556.26,20,Snowy,Yes,111.81,Winter,No,155
1/5/2022,S002,P0015,Clothing,South,457,76,0,69.42,5275.92,0,Snowy,No,68.34,Winter,No,84
1/5/2022,S002,P0016,Clothing,South,353,173,264,80.89,13993.97,25,Snowy,Yes,89.91,Winter,No,161
1/5/2022,S002,P0017,Toys,South,424,52,0,18.76,975.52,10,Snowy,No,17.08,Winter,No,78
1/5/2022,S002,P0018,Clothing,South,206,120,0,22.23,2667.6,25,Snowy,Yes,25.93,Winter,No,115
1/5/2022,S002,P0019,Clothing,South,391,96,0,68.86,6610.56,20,Snowy,Yes,76.1,Winter,No,90
1/5/2022,S002,P0020,Furniture,South,256,79,0,122.57,9683.03,10,Snowy,Yes,137.11,Winter,No,89
1/5/2022,S003,P0001,Toys,East,316,141,409,18.5,2608.5,20,Sunny,Yes,18.46,Winter,No,187
1/5/2022,S003,P0002,Groceries,East,662,154,0,65.99,10162.46,0,Sunny,No,62.46,Winter,No,133
1/5/2022,S003,P0003,Electronics,East,234,172,226,121.31,20865.32,10,Sunny,No,114.6,Winter,No,224
1/5/2022,S003,P0004,Groceries,East,462,162,398,22.18,3593.16,20,Sunny,Yes,22.13,Winter,No,140
1/5/2022,S003,P0005,Toys,East,212,69,0,19.88,1371.72,20,Sunny,Yes,17.89,Winter,No,107
1/5/2022,S003,P0006,Toys,East,174,62,0,35.38,2193.56,10,Sunny,Yes,38.95,Winter,No,96
1/5/2022,S003,P0007,Groceries,East,552,67,0,14.15,948.05,10,Sunny,No,14.98,Winter,No,87
1/5/2022,S003,P0008,Clothing,East,133,124,0,123.56,15321.44,25,Sunny,Yes,113.39,Winter,No,202
1/5/2022,S003,P0009,Groceries,East,82,82,209,64.79,5312.78,15,Sunny,Yes,75.07,Winter,No,221
1/5/2022,S003,P0010,Groceries,East,206,114,166,40.8,4651.2,15,Sunny,Yes,38.86,Winter,No,148
1/5/2022,S003,P0011,Electronics,East,503,243,0,130.31,31665.33,25,Sunny,Yes,146.68,Winter,No,217
1/5/2022,S003,P0012,Furniture,East,468,175,0,100.54,17594.5,20,Sunny,Yes,118.36,Winter,No,151
1/5/2022,S003,P0013,Groceries,East,743,72,0,68.96,4965.12,5,Sunny,No,73.84,Winter,No,97
1/5/2022,S003,P0014,Groceries,East,0,0,0,96.42,0,20,Sunny,Yes,108.79,Winter,No,179
1/5/2022,S003,P0015,Groceries,East,500,90,0,94.15,8473.5,0,Sunny,No,99.85,Winter,No,86
1/5/2022,S003,P0016,Electronics,East,163,152,404,100.22,15233.44,25,Sunny,Yes,85.84,Winter,No,175
1/5/2022,S003,P0017,Furniture,East,380,90,0,128.92,11602.8,0,Sunny,No,112.17,Winter,No,77
1/5/2022,S003,P0018,Furniture,East,354,86,0,122.47,10532.42,20,Sunny,Yes,121.36,Winter,No,97
1/5/2022,S003,P0019,Groceries,East,106,106,317,69.98,7417.88,25,Sunny,Yes,74.67,Winter,No,307
1/5/2022,S003,P0020,Clothing,East,270,146,0,71.56,10447.76,25,Sunny,Yes,78.7,Winter,No,180
1/5/2022,S004,P0001,Groceries,West,287,88,0,9.25,814,20,Cloudy,Yes,10.18,Winter,No,111
1/5/2022,S004,P0002,Groceries,West,112,87,0,23.6,2053.2,0,Cloudy,No,23.4,Winter,No,130
1/5/2022,S004,P0003,Furniture,West,234,54,0,121.52,6562.08,10,Cloudy,No,117.9,Winter,No,52
1/5/2022,S004,P0004,Groceries,West,171,60,0,47.66,2859.6,15,Cloudy,Yes,40.55,Winter,No,95
1/5/2022,S004,P0005,Clothing,West,230,157,0,80.18,12588.26,10,Cloudy,Yes,88.3,Winter,No,162
1/5/2022,S004,P0006,Groceries,West,229,55,0,28.72,1579.6,20,Cloudy,Yes,25.42,Winter,No,78
1/5/2022,S004,P0007,Groceries,West,253,81,0,28.22,2285.82,5,Cloudy,No,25.1,Winter,No,93
1/5/2022,S004,P0008,Furniture,West,103,74,96,89.39,6614.86,20,Cloudy,Yes,88.36,Winter,No,96
1/5/2022,S004,P0009,Clothing,West,592,115,0,96.07,11048.05,20,Cloudy,Yes,107.21,Winter,No,107
1/5/2022,S004,P0010,Groceries,West,597,218,784,29.29,6385.22,20,Cloudy,Yes,31.07,Winter,No,222
1/5/2022,S004,P0011,Clothing,West,293,146,0,61.57,8989.22,15,Cloudy,Yes,72.03,Winter,No,159
1/5/2022,S004,P0012,Electronics,West,83,83,131,111.58,9261.14,20,Cloudy,Yes,131.13,Winter,No,158
1/5/2022,S004,P0013,Groceries,West,721,83,0,20.75,1722.25,5,Cloudy,No,23.49,Winter,No,117
1/5/2022,S004,P0014,Furniture,West,223,46,0,119.71,5506.66,25,Cloudy,Yes,119.28,Winter,No,48
1/5/2022,S004,P0015,Furniture,West,200,53,0,89.97,4768.41,5,Cloudy,No,88.43,Winter,No,54
1/5/2022,S004,P0016,Furniture,West,126,83,0,107.39,8913.37,20,Cloudy,Yes,91.29,Winter,No,97
1/5/2022,S004,P0017,Clothing,West,228,114,188,131.36,14975.04,0,Cloudy,No,130.43,Winter,No,180
1/5/2022,S004,P0018,Furniture,West,106,106,119,147.45,15629.7,20,Cloudy,Yes,176.11,Winter,No,114
1/5/2022,S004,P0019,Clothing,West,89,54,96,43.1,2327.4,25,Cloudy,Yes,47.26,Winter,No,83
1/5/2022,S004,P0020,Furniture,West,204,99,0,120.97,11976.03,15,Cloudy,Yes,117.68,Winter,No,83
1/5/2022,S005,P0001,Groceries,North,258,163,339,13.08,2132.04,10,Snowy,Yes,14.13,Winter,No,161
1/5/2022,S005,P0002,Electronics,North,397,86,0,40.3,3465.8,0,Snowy,No,42.73,Winter,No,86
